,song_id,song_name,billboard,artists,popularity,explicit,song_type
290,12y5Aa7lUHD8BBuwYVl88A,King's Dead,"(""King's Dead"", 'Jay Rock, Kendrick Lamar, Future & James Blake')",{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'},0,False,Solo
291,6bGwKHXHNLmTy6yt147FPh,If You Know You Know,"('If You Know You Know', 'Pusha T')",{'0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'},63,True,Solo
292,0LG2cFomCi8Fb664Lvr3Nu,For The First Time,"('For The First Time', 'Darius Rucker')",{'7FY5V3XMwlNBPitEjXowHQ': 'Darius Rucker'},64,False,Solo
293,79LAFAkR1ATb4iIQvZuCL0,Most People Are Good,"('Most People Are Good', 'Luke Bryan')",{'0BvkDsjIUla7X0k6CSWh1I': 'Luke Bryan'},68,False,Solo
294,47M0FI03QiAuajGEx5h1Pe,Everyday,"('Everyday', 'Logic & Marshmello')",{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'},3,False,Solo
295,7iEoaTyBCqLaAwJnOP1BTn,The Games We Play,"('The Games We Play', 'Pusha T')",{'0ONHkAv9pCAFxb0zJwDNTy': 'Pusha T'},62,True,Solo
296,59XHPyb0MTMElZpkG0Wp69,Change Lanes,"('Change Lanes', 'Kevin Gates')",{'1gPhS1zisyXr5dHTYZyiMe': 'Kevin Gates'},59,True,Solo
297,4caEPudXQ1xDd1garjHPFv,Like That,"('Like That', 'Kris Wu')",{'2lbUjuMzHkT4qIECvk2f3L': 'Kris Wu'},45,False,Solo
298,5lf3ajySox32qFvGEf2TFM,Southside,"('Southside', 'Lil Baby')",{'5f7VJjfbwm532GiveGC0ZK': 'Lil Baby'},61,True,Solo
299,090R9OdFMbQQksvwuXmNEY,Let It Sing,"('Let It Sing', 'Kevin Gates')",{'1gPhS1zisyXr5dHTYZyiMe': 'Kevin Gates'},54,True,Solo
300,6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,"('Sangria Wine', 'Pharrell Williams x Camila Cabello')","{'2RdwBSPQiwcmiDo9kixcl8': 'Pharrell Williams', '4nDoRrQiYLoBzwC5BhVJzF': 'Camila Cabello'}",63,False,Collaboration
301,4H7WNRErSbONkM06blBoGc,Stay,"('Stay', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},77,True,Solo
302,2UciqgwVDwro0fev3MFbxJ,ATM,"('ATM', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},68,True,Solo
303,6tZ3b7ik1QDXFAZlXib0YZ,Kevin’s Heart,"(""Kevin's Heart"", 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},72,True,Solo
304,7fCNUWi6uflDTQ08srxMZk,NO EXCUSES,"('No Excuses', 'Meghan Trainor')",{'6JL8zeS1NmiOftqZTRgdTz': 'Meghan Trainor'},69,False,Solo
305,5PIfH6BzcmH04RDmtzF0BN,Outside Today,"('Outside Today', 'YoungBoy Never Broke Again')",{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'},59,True,Solo
306,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,"('Stir Fry', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},74,True,Solo
307,09IOPhEh1OMe0HD9b36FJk,Over Now,"('Over Now', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},74,True,Solo
308,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,"('Zack And Codeine', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},71,True,Solo
309,2HWelwHQS4EdRqIycZOc3O,When We,"('When We', 'Tank')",{'4mwXUEKaW4ftbncf9Hi58l': 'Tank'},61,True,Solo
310,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,"(""Takin' Shots"", 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},71,True,Solo
311,1D2L6MefbXon28PzIk9I3r,92 Explorer,"('92 Explorer', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},74,True,Solo
312,2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,"('Barbie Tingz', 'Nicki Minaj')",{'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'},64,True,Solo
313,4qWCFTuNnmGNdY4egtb4ZY,Otherside,"('Otherside', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},71,True,Solo
314,1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,"('Blame It On Me', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},70,False,Solo
315,1k7KigfkZh2Xb6khqV1a0K,Diamond Teeth Samurai,"('Diamond Teeth Samurai', 'YoungBoy Never Broke Again')",{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'},59,True,Solo
316,2HGymMoOdB4ZYv0AAqYmgF,Famous,"('Famous', 'Mason Ramsey')",{'6xvpfMjWTougrRRtK7iikz': 'Mason Ramsey'},54,False,Solo
317,45RbAX2KxbPdNwUgeYA69j,Preach,"('Preach', 'YoungBoy Never Broke Again')",{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'},58,True,Solo
318,32lItqlMi4LBhb4k0BaSaC,Candy Paint,"('Candy Paint', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},79,True,Solo
319,0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,"('Sugar Wraith', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},71,True,Solo
320,1AT4xjNarTswd0UZ5FlmKF,Motiv8,"('Motiv8', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},66,True,Solo
321,0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),"('Jonestown (Interlude)', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},62,False,Solo
322,0bhnUFDQFCEHCBlsQfHnj5,Photograph,"('Photograph', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},64,True,Solo
323,5sWbwccBcyHsg5LEKWGZo9,BRACKETS,"('Brackets', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},61,True,Solo
324,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,"('Wake Me Up!', 'Avicii')",{'1vCWHaC5f2uS3yhpwWbIA6': 'Avicii'},81,False,Solo
325,1zB4vmk8tFRmM9UULNzbLB,Thunder,"('Thunder', 'Imagine Dragons')",{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'},84,False,Solo
326,0Px86mRlxdB3YqpK6KXWlr,Once an Addict - Interlude,"('Once An Addict (Interlude)', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},58,True,Solo
327,52okn5MNA47tk87PeZJLEL,Let You Down,"('Let You Down', 'NF')",{'6fOMl44jA4Sp5b9PpYCkzz': 'NF'},81,False,Solo
328,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,"('Feel It Still', 'Portugal. The Man')",{'4kI8Ie27vjvonwaB2ePh8T': 'Portugal. The Man'},79,False,Solo
329,4YwNf1fLZt9IQhJeHNWfBi,Intro,"('Intro', 'J. Cole')",{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'},55,True,Solo
330,5vuMtXS5kQ7F0o9V9rG1dG,The Long Way,"('The Long Way', 'Brett Eldredge')",{'0qSX3s5pJnAlSsgsCne8Cz': 'Brett Eldredge'},65,False,Solo
331,74cVJfmK18rhWnscIpGXjt,Thru Your Phone,"('Thru Your Phone', 'Cardi B')",{'4kYSro6naA4h99UJvo89HB': 'Cardi B'},67,True,Solo
332,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,"('I Fall Apart', 'Post Malone')",{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},82,True,Solo
333,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,"('Bad At Love', 'Halsey')",{'26VFTg2z8YR0cCuwLzESi2': 'Halsey'},76,False,Solo
334,0OWZFobGSIW9GrSlQ9C5pc,Marry Me,"('Marry Me', 'Thomas Rhett')",{'6x2LnllRG5uGarZMsD4iO8': 'Thomas Rhett'},71,False,Solo
335,17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,"('Bickenhead', 'Cardi B')",{'4kYSro6naA4h99UJvo89HB': 'Cardi B'},63,True,Solo
336,0aVsVsOYDSEEigiwTrIab9,Let Me,"('Let Me', 'Zayn')",{'5ZsFI1h6hIdQRw2ti0hz81': 'ZAYN'},70,False,Solo
337,7DKS0rX27cCEPsK0R6tFWS,Wasted Times,"('Wasted Times', 'The Weeknd')",{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'},69,True,Solo
338,7p2ewixAShLpjDZrnzZK7c,Get Up 10,"('Get Up 10', 'Cardi B')",{'4kYSro6naA4h99UJvo89HB': 'Cardi B'},63,True,Solo
339,1vBeIXlzbAieGoDqInav5j,Money Bag,"('Money Bag', 'Cardi B')",{'4kYSro6naA4h99UJvo89HB': 'Cardi B'},62,True,Solo
340,5KhFaq45chTw8RGfWo8T8J,BILLY,"('Billy', '6ix9ine')",{'7gZfnEnfiaHzxARJ2LeXrf': '6ix9ine'},72,True,Solo
341,2p2cCrOaNrIOLk5ArtlHy6,She's With Me,"(""She's With Me"", 'High Valley')",{'5sQqZtsAbXAoAnvA8iN9kN': 'High Valley'},58,False,Solo
342,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,"('Broken Clocks', 'SZA')",{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},70,True,Solo
343,1eFrhAmzoQnTlwvnqvLt7D,Five More Minutes,"('Five More Minutes', 'Scotty McCreery')",{'6ZV6lGY0prbqpTD0Md8i29': 'Scotty McCreery'},65,False,Solo
344,27oFpFktCq9JIXjJQRuv7a,GOTTI,"('Gotti', '6ix9ine')",{'7gZfnEnfiaHzxARJ2LeXrf': '6ix9ine'},70,True,Solo
345,4hxfqUojJ5u9SyAjiXevmy,Hardaway,"('Hardaway', ""Derez De'Shon"")",{'1C5vXvYnmVVTKw4GVCKGzM': 'Derez De’Shon'},51,True,Solo
346,1MKZaAEx8RrzoQjHhVuvgs,Tell Me You Love Me,"('Tell Me You Love Me', 'Demi Lovato')",{'6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato'},71,False,Solo
347,4ppTAJUbNXELZcoUaL90wo,Try Me,"('Try Me', 'The Weeknd')",{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'},69,False,Solo
348,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,"('Broken Halos', 'Chris Stapleton')",{'4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'},70,False,Solo
349,2mfahQ0EaaZWq4cFNg6A1o,All on Me,"('All On Me', 'Devin Dawson')",{'2ySHS7UojGu20XfUPaBlyu': 'Devin Dawson'},67,False,Solo
350,222v3YWai71jHuHjeBCFBs,No Roots,"('No Roots', 'Alice Merton')",{'7f0OLhGgBMX9fUjm1dcPip': 'Alice Merton'},53,False,Solo
351,4PpuH4mxL0rD35mOWaLoKS,Lemon,"('Lemon', 'N*E*R*D & Rihanna')","{'5wPoxI5si3eJsYYwyXV4Wi': 'N.E.R.D', '2RdwBSPQiwcmiDo9kixcl8': 'Pharrell Williams', '5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}",65,True,Collaboration
352,0Nwar8rweBUyfyuoyjjUvk,Privilege,"('Privilege', 'The Weeknd')",{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'},65,True,Solo
353,57IRaiAB4hBZu3gnNVZC0v,No Smoke,"('No Smoke', 'YoungBoy Never Broke Again')",{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'},68,True,Solo
354,0709StHzSeXpdj2zmqF2o2,Tempo,"('Tempo', 'Chris Brown')",{'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'},63,True,Solo
355,74ZovzRxHBvCq5yIwe8boh,OKRA,"('OKRA', 'Tyler, The Creator')","{'4V8LLVI7PbaPR0K2TGSxFF': 'Tyler, The Creator'}",64,True,Solo
356,2hl6q70unbviGo3g1R7uFx,Échame La Culpa,"('Echame La Culpa', 'Luis Fonsi & Demi Lovato')","{'6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato', '4V8Sr092TqfHkfAA5fXXqG': 'Luis Fonsi'}",71,False,Collaboration
357,2A69wys3S9uiPSmn6UZWJn,Written in the Sand,"('Written In The Sand', 'Old Dominion')",{'6y8XlgIV8BLlIg1tT1R10i': 'Old Dominion'},71,False,Solo
358,2DlIwu1iDTILEMXA7MUotn,Beautiful Trauma,"('Beautiful Trauma', 'P!nk')",{'1KCSPY1glIKqW2TotWuXOR': 'P!nk'},67,True,Solo
359,3tZs3nVjySLbL320lP4mvs,Focus,"('Focus', 'H.E.R.')",{'3Y7RZ31TRPVadSFVy1o8os': 'H.E.R.'},66,False,Solo
360,34zBwp36K4bllpwnXAlkoN,MotorSport,"('MotorSport', 'Migos, Nicki Minaj & Cardi B')",{'2Z88fKsL22PDUEVWwAR1RT': '2017 Dynamo Hitz'},0,False,Solo
361,4HbiCvH1R7mVOJ7KY7JQBD,GUMMO,"('Gummo', '6ix9ine')",{'7gZfnEnfiaHzxARJ2LeXrf': '6ix9ine'},68,True,Solo
362,4vaxvNDaLSoD36iZX515ug,Betrayed,"('Betrayed', 'Lil Xan')",{'3EXdLajEO02ziZ90P90bSW': 'Lil Xan'},73,True,Solo
363,3e7Y6sfFlIdBMJhX7wpqVO,44 More,"('44 More', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},72,True,Solo
364,0FbSpY8RPxTRxi1Fpj9Dz9,Booty,"('Booty', 'Blac Youngsta')",{'41klVmDluQZmGGqoidNfbe': 'Blac Youngsta'},60,True,Solo
365,6V4KHt9xu4TPEnDFoBeacT,Rubbin off the Paint,"('Rubbin Off The Paint', 'YBN Nahmir')",{'3gGUMEwIX6XodWsYEvKSal': 'YBN Nahmir'},69,True,Solo
366,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,"('Young Dumb & Broke', 'Khalid')",{'6LuN9FCkKOj5PcnpouEgny': 'Khalid'},82,False,Solo
367,6wmAHw1szh5RCKSRjiXhPe,How Long,"('How Long', 'Charlie Puth')",{'6VuMaDnrHyPL1p4EHjYLi7': 'Charlie Puth'},74,False,Solo
368,7CkbRn6S0itJqcqn88AtSV,going down!,"('Going Down!', 'XXXTENTACION')",{'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'},67,True,Solo
369,6ufrOaf4v6Qady6GiIpQ0s,Everybody Hates Me,"('Everybody Hates Me', 'The Chainsmokers')",{'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'},67,False,Solo
370,7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,"('Sorry Not Sorry', 'Demi Lovato')",{'6S2OmqARrzebs0tKUEyXyp': 'Demi Lovato'},79,True,Solo
371,7u90MSvVyEjL0c8icaE7jl,Contra,"('Contra', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},61,True,Solo
372,3s3VVLE1kB7Xk2AoJKlGmr,Overnight,"('Overnight', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},60,True,Solo
373,1GtVGc1UYin3zpMUdNSSpM,Midnight,"('Midnight', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},63,True,Solo
374,0D5CXSUx8GOCHSY8KWgi9h,Yuck,"('Yuck', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},58,True,Solo
375,4fZxGiES1FKbNqJPrI4L3s,BoomTrap Protocol,"('BoomTrap Protocol', 'Logic')",{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'},58,True,Solo
376,6IqEmqDuOVHUQHzYH0pJtu,Stranger Things,"('Stranger Things', 'Joyner Lucas & Chris Brown')",{'0kwBswqLAwOSM0PdZAEKaM': '2018 DJ Grime'},1,False,Solo
377,2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,"('Paramedic!', 'SOB X RBE')",{'2TImI3DW7o5MdRXJs4D37h': 'SOB X RBE'},67,True,Solo
378,3g2qgbWPl8TcgJIkstWpSV,Bodak Yellow (Money Moves),"('Bodak Yellow (Money Moves)', 'Cardi B')",{'2Z88fKsL22PDUEVWwAR1RT': '2017 Dynamo Hitz'},17,False,Solo
379,2vHfabj6nFebekTYODqntl,Want You Back,"('Want You Back', '5 Seconds Of Summer')",{'5Rl15oVamLq7FbSb0NNBNy': '5 Seconds of Summer'},69,True,Solo
380,6RSNKGdv3nDTHqgw4bdzyF,Yours,"('Yours', 'Russell Dickerson')",{'1E2AEtxaFaJtH0lO7kgNKw': 'Russell Dickerson'},70,False,Solo
381,6UsoV6X96Rox9mfxoz7SFy,You Broke Up with Me,"('You Broke Up With Me', 'Walker Hayes')",{'7sKxqpSqbIzphAKAhrqvlf': 'Walker Hayes'},65,False,Solo
382,0tYHqwTW4s6VuPWDSD7n7K,KOODA,"('Kooda', '6ix9ine')",{'7gZfnEnfiaHzxARJ2LeXrf': '6ix9ine'},65,True,Solo
383,5gW5dSy3vXJxgzma4rQuzH,Make Me Feel,"('Make Me Feel', 'Janelle Monae')",{'6ueGR6SWhUJfvEhqkvMsVs': 'Janelle Monáe'},67,True,Solo
384,0QVISdPWRllAmoDBG3DEHU,Rock,"('Rock', 'Plies')",{'3jksrX4oBklxR78ft8gv3j': 'Plies'},53,True,Solo
385,7qiZfU4dY1lWllzX7mPBI3,Shape of You,"('Shape Of You', 'Ed Sheeran')",{'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'},84,False,Solo
386,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,"('Too Good At Goodbyes', 'Sam Smith')",{'2wY79sveU1sp5g7SokKOiI': 'Sam Smith'},81,False,Solo
387,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,"('Gucci Gang', 'Lil Pump')",{'3wyVrVrFCkukjdVIdirGVY': 'Lil Pump'},73,True,Solo
388,6vlxmQGwmlyp07YjkugV6K,Legends,"('Legends', 'Kelsea Ballerini')",{'3RqBeV12Tt7A8xH3zBDDUF': 'Kelsea Ballerini'},59,False,Solo
389,0iQ77tSa7ncj7zBPtVx6cU,One Foot,"('One Foot', 'WALK THE MOON')",{'6DIS6PRrLS3wbnZsf7vYic': 'WALK THE MOON'},63,False,Solo
390,6p01Q7WF857BsAsByBXyaG,Female,"('Female', 'Keith Urban')",{'0u2FHSq3ln94y5Q57xazwf': 'Keith Urban'},45,False,Solo
391,5ZpjODX6OH1xZs3AOewTO6,Filthy,"('Filthy', 'Justin Timberlake')",{'31TPClRtHm23RisEBtV3X7': 'Justin Timberlake'},59,False,Solo
392,5qN4HFkapdAOV94XPryVof,Black Panther,"('Black Panther', 'Kendrick Lamar')",{'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'},57,True,Solo
393,31gpXWZEOgWhkEhyVGuOe2,Rewrite The Stars,"('Rewrite The Stars', 'Zac Efron & Zendaya')",{'3ubJycxLEy7j9MMwwEOHfp': '2018 Dynamo Hitz'},9,False,Solo
394,3T6MAweakkNrMYs8jZIWtg,Like I Loved You,"('Like I Loved You', 'Brett Young')",{'0fiWOxhsBsQQvFDtxUQWo0': 'Brett Young'},66,False,Solo
395,6waqLPcT6ruMhmd36OhmFO,Losing Sleep,"('Losing Sleep', 'Chris Young')",{'4BYxqVkZyFjtik7crYLg5Q': 'Chris Young'},66,False,Solo
396,4KTU5aa5s547f1JF5DImhF,Man of the Woods,"('Man Of The Woods', 'Justin Timberlake')",{'31TPClRtHm23RisEBtV3X7': 'Justin Timberlake'},56,False,Solo
397,4haJoBPbPj9QFKNpp9e8kx,Diplomatic Immunity,"('Diplomatic Immunity', 'Drake')",{'3TVXtAsR1Inumwj472S9r4': 'Drake'},56,True,Solo
398,58kZ9spgxmlEznXGu6FPdQ,Sick Boy,"('Sick Boy', 'The Chainsmokers')",{'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'},73,False,Solo
399,3AsNVBJ7LHsltdu9490ZiS,A Girl Like You,"('A Girl Like You', 'Easton Corbin')",{'070kGpqtESdDsLb3gdMIyx': 'Easton Corbin'},61,False,Solo
400,6jT85s2dZ55HBqjXYi2rfI,Supplies,"('Supplies', 'Justin Timberlake')",{'31TPClRtHm23RisEBtV3X7': 'Justin Timberlake'},54,False,Solo
401,0pqnGHJpmpxLKifKRmU6WP,Believer,"('Believer', 'Imagine Dragons')",{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'},86,False,Solo
402,7yt6eiZQCkVFEzwGp4Pbor,Supastars,"('Supastars', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},57,True,Solo
403,6RKkHI2fkmgZq7uQPPav8f,Gang Gang,"('Gang Gang', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},60,True,Solo
404,43dOwOq0mB4i6j4SpcSkqC,Higher We Go - Intro,"('Higher We Go (Intro)', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},53,True,Solo
405,4Kw3CztmD15X1QGDnnHmLD,Auto Pilot,"('Auto Pilot', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},51,True,Solo
406,0G9rmRmQDFk9O2tzZLyRkc,Emoji A Chain,"('Emoji A Chain', 'Migos')",{'6oMuImdp5ZcFhWP0ESe6mG': 'Migos'},54,True,Solo
407,52ioLaTnO2J7BWY8UN2n9D,Round Here Buzz,"('Round Here Buzz', 'Eric Church')",{'2IvkS5MXK0vPGnwyJsrEyV': 'Eric Church'},62,False,Solo
408,2fQrGHiQOvpL9UgPvtYy6G,Bank Account,"('Bank Account', '21 Savage')",{'1URnnhqYAYcrqrcwql10ft': '21 Savage'},78,True,Solo
409,5cF0dROlMOK5uNZtivgu50,Attention,"('Attention', 'Charlie Puth')",{'6VuMaDnrHyPL1p4EHjYLi7': 'Charlie Puth'},80,False,Solo
410,2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,"('Greatest Love Story', 'LANCO')",{'2lRH2dgU5Kk4Bc5phmII4T': 'LANCO'},72,False,Solo
411,7hdw5gAGMyyn9z0XgfTv1j,NO NAME,"('No Name', 'NF')",{'6fOMl44jA4Sp5b9PpYCkzz': 'NF'},67,False,Solo
412,3wdfLVUhmX64lIyWIIEW8s,Ice Tray,"('Ice Tray', 'Quavo & Lil Yachty')","{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6icQOAFXDZKsumw3YXyusw': 'Lil Yachty', '6i392l38cR3uBPF0DbNs7S': 'Quality Control'}",67,True,Collaboration
413,4ylWMuGbMXNDgDd8lErEle,The Greatest Show,"('The Greatest Show', 'Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble')","{'63nv0hWWDob56Rk8GlNpN8': 'The Greatest Showman Ensemble', '6sCbFbEjbYepqswM1vWjjs': 'Zendaya', '7HV2RI2qNug4EcQqLbCAKS': 'Keala Settle', '6U1dBXJhC8gXFjamvFTmHg': 'Zac Efron', '5F1aoppMtU3OMiltO8ymJ2': 'Hugh Jackman'}",74,False,Collaboration
414,0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,"('Never Enough', 'Loren Allred')",{'0LyOADBjj28cbvJWTXUEGA': 'Loren Allred'},75,False,Solo
415,49K3jbwZmZKaDGTfjpIVg0,My Dawg,"('My Dawg', 'Lil Baby')","{'5f7VJjfbwm532GiveGC0ZK': 'Lil Baby', '0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6i392l38cR3uBPF0DbNs7S': 'Quality Control', '46SHBwWsqBkxI7EeeBEQG7': 'Kodak Black', '3tJoFztHeIJkJWMrx0td2f': 'Moneybagg Yo'}",61,True,Collaboration
416,609qKv3KPAbdtp0LQH2buA,I'll Name the Dogs,"(""I'll Name The Dogs"", 'Blake Shelton')",{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'},62,False,Solo
417,6gU9OKjOE7ghfEd55oRO57,The Weekend,"('The Weekend', 'SZA')",{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},73,True,Solo
418,4NiehSBQthimPzRsVeOgCT,My My My!,"('My My My!', 'Troye Sivan')",{'3WGpXCj9YhhfX11TToZcXP': 'Troye Sivan'},73,False,Solo
419,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,"('...Ready For It?', 'Taylor Swift')",{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},68,False,Solo
420,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,"(""That's What I Like"", 'Bruno Mars')",{'0du5cEVh5yTK9QJze8zA0C': 'Bruno Mars'},81,False,Solo
421,09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,"('I Could Use A Love Song', 'Maren Morris')",{'6WY7D3jk8zTrHtmkqqo5GI': 'Maren Morris'},66,False,Solo
422,39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,"('Too Much To Ask', 'Niall Horan')",{'1Hsdzj7Dlq2I7tHP7501T4': 'Niall Horan'},73,True,Solo
423,1psC5iHzQxaTMZ5dWGfM6I,Juice,"('Juice', 'Yo Gotti')",{'6Ha4aES39QiVjR0L2lwuwq': 'Yo Gotti'},56,True,Solo
424,0Qh38w01QRXK6KHIv0e3hb,What About Us,"('What About Us', 'P!nk')",{'1KCSPY1glIKqW2TotWuXOR': 'P!nk'},74,False,Solo
425,1JbR9RDP3ogVNEWFgNXAjh,Look What You Made Me Do,"('Look What You Made Me Do', 'Taylor Swift')",{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},73,False,Solo
426,5w3NgfV8v1nNZFLUBlGHIL,Light It Up,"('Light It Up', 'Luke Bryan')",{'0BvkDsjIUla7X0k6CSWh1I': 'Luke Bryan'},63,False,Solo
427,3wGXyJGsCf1myH5MooQIqE,The Race,"('The Race', 'Tay-K')",{'2ODbg2404zUzTi02qIPEjB': 'Tay-K'},73,True,Solo
428,7J6bnDDitOwfelaJNixHhL,Modern Slavery,"('Modern Slavery', 'Huncho Jack')","{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6extd4B6hl8VTmnlhpl2bY': 'Huncho Jack', '0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}",61,True,Collaboration
429,628Ueb4sRiXApObhcU9iPU,Black & Chinese,"('Black & Chinese', 'Huncho Jack')","{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6extd4B6hl8VTmnlhpl2bY': 'Huncho Jack', '0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}",62,True,Collaboration
430,7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches,"('Motorcycle Patches', 'Huncho Jack')","{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6extd4B6hl8VTmnlhpl2bY': 'Huncho Jack', '0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}",64,True,Collaboration
431,7foypmc7KZyU716Yv63BPe,Saint,"('Saint', 'Huncho Jack')","{'0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6extd4B6hl8VTmnlhpl2bY': 'Huncho Jack', '0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}",65,True,Collaboration
432,4iTyf5pLZMOR8YrEZgSopo,Believe,"('Believe', 'Eminem')",{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'},63,True,Solo
